transaction_date,store_location,month,day_of_week,is_weekend,shift,shift_num,total_cups,prev_cups
2023-05-28,Lower Manhattan,5,Sunday,1,Morning,1,195,59.0
2023-05-28,Lower Manhattan,5,Sunday,1,Afternoon,2,217,195.0
2023-05-28,Lower Manhattan,5,Sunday,1,Evening,3,55,217.0
2023-05-29,Lower Manhattan,5,Monday,0,Morning,1,144,55.0
2023-05-29,Lower Manhattan,5,Monday,0,Afternoon,2,189,144.0
2023-05-29,Lower Manhattan,5,Monday,0,Evening,3,58,189.0
2023-05-30,Lower Manhattan,5,Tuesday,0,Morning,1,332,58.0
2023-05-30,Lower Manhattan,5,Tuesday,0,Afternoon,2,136,332.0
2023-05-30,Lower Manhattan,5,Tuesday,0,Evening,3,32,136.0
2023-05-31,Lower Manhattan,5,Wednesday,0,Morning,1,356,32.0
2023-05-31,Lower Manhattan,5,Wednesday,0,Afternoon,2,104,356.0
2023-05-31,Lower Manhattan,5,Wednesday,0,Evening,3,40,104.0
2023-06-01,Lower Manhattan,6,Thursday,0,Morning,1,249,40.0
2023-06-01,Lower Manhattan,6,Thursday,0,Afternoon,2,207,249.0
2023-06-01,Lower Manhattan,6,Thursday,0,Evening,3,55,207.0
2023-06-02,Lower Manhattan,6,Friday,0,Morning,1,198,55.0
2023-06-02,Lower Manhattan,6,Friday,0,Afternoon,2,215,198.0
2023-06-02,Lower Manhattan,6,Friday,0,Evening,3,52,215.0
2023-06-03,Lower Manhattan,6,Saturday,1,Morning,1,240,52.0
2023-06-03,Lower Manhattan,6,Saturday,1,Afternoon,2,222,240.0
2023-06-03,Lower Manhattan,6,Saturday,1,Evening,3,54,222.0
2023-06-04,Lower Manhattan,6,Sunday,1,Morning,1,214,54.0
2023-06-04,Lower Manhattan,6,Sunday,1,Afternoon,2,219,214.0
2023-06-04,Lower Manhattan,6,Sunday,1,Evening,3,85,219.0
2023-06-05,Lower Manhattan,6,Monday,0,Morning,1,221,85.0
2023-06-05,Lower Manhattan,6,Monday,0,Afternoon,2,204,221.0
2023-06-05,Lower Manhattan,6,Monday,0,Evening,3,62,204.0
2023-06-06,Lower Manhattan,6,Tuesday,0,Morning,1,229,62.0
2023-06-06,Lower Manhattan,6,Tuesday,0,Afternoon,2,220,229.0
2023-06-06,Lower Manhattan,6,Tuesday,0,Evening,3,66,220.0
2023-06-07,Lower Manhattan,6,Wednesday,0,Morning,1,366,66.0
2023-06-07,Lower Manhattan,6,Wednesday,0,Afternoon,2,24,366.0
2023-06-08,Lower Manhattan,6,Thursday,0,Morning,1,390,24.0
2023-06-08,Lower Manhattan,6,Thursday,0,Afternoon,2,108,390.0
2023-06-08,Lower Manhattan,6,Thursday,0,Evening,3,93,108.0
2023-06-09,Lower Manhattan,6,Friday,0,Morning,1,382,93.0
2023-06-09,Lower Manhattan,6,Friday,0,Afternoon,2,101,382.0
2023-06-09,Lower Manhattan,6,Friday,0,Evening,3,73,101.0
2023-06-10,Lower Manhattan,6,Saturday,1,Morning,1,378,73.0
2023-06-10,Lower Manhattan,6,Saturday,1,Afternoon,2,148,378.0
2023-06-10,Lower Manhattan,6,Saturday,1,Evening,3,32,148.0
2023-06-11,Lower Manhattan,6,Sunday,1,Morning,1,347,32.0
2023-06-11,Lower Manhattan,6,Sunday,1,Afternoon,2,165,347.0
2023-06-11,Lower Manhattan,6,Sunday,1,Evening,3,31,165.0
2023-06-12,Lower Manhattan,6,Monday,0,Morning,1,416,31.0
2023-06-12,Lower Manhattan,6,Monday,0,Afternoon,2,166,416.0
2023-06-12,Lower Manhattan,6,Monday,0,Evening,3,54,166.0
2023-06-13,Lower Manhattan,6,Tuesday,0,Morning,1,454,54.0
2023-06-13,Lower Manhattan,6,Tuesday,0,Afternoon,2,185,454.0
2023-06-13,Lower Manhattan,6,Tuesday,0,Evening,3,50,185.0
2023-06-14,Lower Manhattan,6,Wednesday,0,Morning,1,365,50.0
2023-06-14,Lower Manhattan,6,Wednesday,0,Afternoon,2,115,365.0
2023-06-14,Lower Manhattan,6,Wednesday,0,Evening,3,31,115.0
2023-06-15,Lower Manhattan,6,Thursday,0,Morning,1,352,31.0
2023-06-15,Lower Manhattan,6,Thursday,0,Afternoon,2,139,352.0
2023-06-15,Lower Manhattan,6,Thursday,0,Evening,3,27,139.0
2023-06-16,Lower Manhattan,6,Friday,0,Morning,1,340,27.0
2023-06-16,Lower Manhattan,6,Friday,0,Afternoon,2,186,340.0
2023-06-16,Lower Manhattan,6,Friday,0,Evening,3,22,186.0
2023-06-17,Lower Manhattan,6,Saturday,1,Morning,1,383,22.0
2023-06-17,Lower Manhattan,6,Saturday,1,Afternoon,2,115,383.0
2023-06-17,Lower Manhattan,6,Saturday,1,Evening,3,39,115.0
2023-06-18,Lower Manhattan,6,Sunday,1,Morning,1,334,39.0
2023-06-18,Lower Manhattan,6,Sunday,1,Afternoon,2,172,334.0
2023-06-18,Lower Manhattan,6,Sunday,1,Evening,3,31,172.0
2023-06-19,Lower Manhattan,6,Monday,0,Morning,1,356,31.0
2023-06-19,Lower Manhattan,6,Monday,0,Afternoon,2,154,356.0
2023-06-19,Lower Manhattan,6,Monday,0,Evening,3,36,154.0
2023-06-20,Lower Manhattan,6,Tuesday,0,Morning,1,437,36.0
2023-06-20,Lower Manhattan,6,Tuesday,0,Afternoon,2,145,437.0
2023-06-20,Lower Manhattan,6,Tuesday,0,Evening,3,47,145.0
2023-06-21,Lower Manhattan,6,Wednesday,0,Morning,1,399,47.0
2023-06-21,Lower Manhattan,6,Wednesday,0,Afternoon,2,145,399.0
2023-06-21,Lower Manhattan,6,Wednesday,0,Evening,3,42,145.0
2023-06-22,Lower Manhattan,6,Thursday,0,Morning,1,461,42.0
2023-06-22,Lower Manhattan,6,Thursday,0,Afternoon,2,177,461.0
2023-06-22,Lower Manhattan,6,Thursday,0,Evening,3,50,177.0
2023-06-23,Lower Manhattan,6,Friday,0,Morning,1,440,50.0
2023-06-23,Lower Manhattan,6,Friday,0,Afternoon,2,145,440.0
2023-06-23,Lower Manhattan,6,Friday,0,Evening,3,46,145.0
2023-06-24,Lower Manhattan,6,Saturday,1,Morning,1,432,46.0
2023-06-24,Lower Manhattan,6,Saturday,1,Afternoon,2,175,432.0
2023-06-24,Lower Manhattan,6,Saturday,1,Evening,3,50,175.0
2023-06-25,Lower Manhattan,6,Sunday,1,Morning,1,462,50.0
2023-06-25,Lower Manhattan,6,Sunday,1,Afternoon,2,202,462.0
2023-06-25,Lower Manhattan,6,Sunday,1,Evening,3,43,202.0
2023-06-26,Lower Manhattan,6,Monday,0,Morning,1,464,43.0
2023-06-26,Lower Manhattan,6,Monday,0,Afternoon,2,159,464.0
2023-06-26,Lower Manhattan,6,Monday,0,Evening,3,51,159.0
2023-06-27,Lower Manhattan,6,Tuesday,0,Morning,1,517,51.0
2023-06-27,Lower Manhattan,6,Tuesday,0,Afternoon,2,193,517.0
2023-06-27,Lower Manhattan,6,Tuesday,0,Evening,3,60,193.0
2023-06-28,Lower Manhattan,6,Wednesday,0,Morning,1,217,60.0
2023-06-28,Lower Manhattan,6,Wednesday,0,Afternoon,2,225,217.0
2023-06-28,Lower Manhattan,6,Wednesday,0,Evening,3,50,225.0
2023-06-29,Lower Manhattan,6,Thursday,0,Morning,1,153,50.0
2023-06-29,Lower Manhattan,6,Thursday,0,Afternoon,2,217,153.0
2023-06-29,Lower Manhattan,6,Thursday,0,Evening,3,54,217.0
2023-06-30,Lower Manhattan,6,Friday,0,Morning,1,390,54.0
2023-06-30,Lower Manhattan,6,Friday,0,Afternoon,2,105,390.0
2023-06-30,Lower Manhattan,6,Friday,0,Evening,3,40,105.0
