transaction_date,store_location,month,day_of_week,is_weekend,shift,shift_num,total_cups,total_revenue,prev_revenue,prev_cups
2023-02-25,Lower Manhattan,2,Saturday,1,Afternoon,2,89,262.15,817.7,253.0
2023-02-25,Lower Manhattan,2,Saturday,1,Evening,3,25,76.8,262.15,89.0
2023-02-26,Lower Manhattan,2,Sunday,1,Morning,1,210,658.3,76.8,25.0
2023-02-26,Lower Manhattan,2,Sunday,1,Afternoon,2,80,290.35,658.3,210.0
2023-02-26,Lower Manhattan,2,Sunday,1,Evening,3,9,48.75,290.35,80.0
2023-02-27,Lower Manhattan,2,Monday,0,Morning,1,276,934.55,48.75,9.0
2023-02-27,Lower Manhattan,2,Monday,0,Afternoon,2,130,459.0,934.55,276.0
2023-02-27,Lower Manhattan,2,Monday,0,Evening,3,28,75.7,459.0,130.0
2023-02-28,Lower Manhattan,2,Tuesday,0,Morning,1,105,327.45,75.7,28.0
2023-02-28,Lower Manhattan,2,Tuesday,0,Afternoon,2,108,332.05,327.45,105.0
2023-02-28,Lower Manhattan,2,Tuesday,0,Evening,3,19,59.5,332.05,108.0
2023-03-01,Lower Manhattan,3,Wednesday,0,Morning,1,144,460.9,59.5,19.0
2023-03-01,Lower Manhattan,3,Wednesday,0,Afternoon,2,132,415.7,460.9,144.0
2023-03-01,Lower Manhattan,3,Wednesday,0,Evening,3,34,102.1,415.7,132.0
2023-03-02,Lower Manhattan,3,Thursday,0,Morning,1,95,297.85,102.1,34.0
2023-03-02,Lower Manhattan,3,Thursday,0,Afternoon,2,150,469.05,297.85,95.0
2023-03-02,Lower Manhattan,3,Thursday,0,Evening,3,35,120.0,469.05,150.0
2023-03-03,Lower Manhattan,3,Friday,0,Morning,1,147,446.75,120.0,35.0
2023-03-03,Lower Manhattan,3,Friday,0,Afternoon,2,127,397.75,446.75,147.0
2023-03-03,Lower Manhattan,3,Friday,0,Evening,3,37,112.75,397.75,127.0
2023-03-04,Lower Manhattan,3,Saturday,1,Morning,1,105,338.9,112.75,37.0
2023-03-04,Lower Manhattan,3,Saturday,1,Afternoon,2,149,456.7,338.9,105.0
2023-03-04,Lower Manhattan,3,Saturday,1,Evening,3,34,109.15,456.7,149.0
2023-03-05,Lower Manhattan,3,Sunday,1,Morning,1,140,438.95,109.15,34.0
2023-03-05,Lower Manhattan,3,Sunday,1,Afternoon,2,120,382.05,438.95,140.0
2023-03-05,Lower Manhattan,3,Sunday,1,Evening,3,38,123.15,382.05,120.0
2023-03-06,Lower Manhattan,3,Monday,0,Morning,1,122,383.35,123.15,38.0
2023-03-06,Lower Manhattan,3,Monday,0,Afternoon,2,130,417.2,383.35,122.0
2023-03-06,Lower Manhattan,3,Monday,0,Evening,3,47,149.8,417.2,130.0
2023-03-07,Lower Manhattan,3,Tuesday,0,Morning,1,206,718.05,149.8,47.0
2023-03-07,Lower Manhattan,3,Tuesday,0,Afternoon,2,10,28.1,718.05,206.0
2023-03-08,Lower Manhattan,3,Wednesday,0,Morning,1,220,727.8,28.1,10.0
2023-03-08,Lower Manhattan,3,Wednesday,0,Afternoon,2,73,221.35,727.8,220.0
2023-03-08,Lower Manhattan,3,Wednesday,0,Evening,3,57,180.95,221.35,73.0
2023-03-09,Lower Manhattan,3,Thursday,0,Morning,1,226,882.4399999999999,180.95,57.0
2023-03-09,Lower Manhattan,3,Thursday,0,Afternoon,2,59,205.83,882.4399999999999,226.0
2023-03-09,Lower Manhattan,3,Thursday,0,Evening,3,50,194.17,205.83,59.0
2023-03-10,Lower Manhattan,3,Friday,0,Morning,1,248,844.6,194.17,50.0
2023-03-10,Lower Manhattan,3,Friday,0,Afternoon,2,73,205.55,844.6,248.0
2023-03-10,Lower Manhattan,3,Friday,0,Evening,3,19,58.05,205.55,73.0
2023-03-11,Lower Manhattan,3,Saturday,1,Morning,1,217,664.3,58.05,19.0
2023-03-11,Lower Manhattan,3,Saturday,1,Afternoon,2,104,345.25,664.3,217.0
2023-03-11,Lower Manhattan,3,Saturday,1,Evening,3,23,66.05,345.25,104.0
2023-03-12,Lower Manhattan,3,Sunday,1,Morning,1,245,740.45,66.05,23.0
2023-03-12,Lower Manhattan,3,Sunday,1,Afternoon,2,83,255.05,740.45,245.0
2023-03-12,Lower Manhattan,3,Sunday,1,Evening,3,47,150.65,255.05,83.0
2023-03-13,Lower Manhattan,3,Monday,0,Morning,1,257,771.6,150.65,47.0
2023-03-13,Lower Manhattan,3,Monday,0,Afternoon,2,121,488.6,771.6,257.0
2023-03-13,Lower Manhattan,3,Monday,0,Evening,3,27,80.45,488.6,121.0
2023-03-14,Lower Manhattan,3,Tuesday,0,Morning,1,209,695.73,80.45,27.0
2023-03-14,Lower Manhattan,3,Tuesday,0,Afternoon,2,51,212.35,695.73,209.0
2023-03-14,Lower Manhattan,3,Tuesday,0,Evening,3,21,58.2,212.35,51.0
2023-03-15,Lower Manhattan,3,Wednesday,0,Morning,1,189,605.7,58.2,21.0
2023-03-15,Lower Manhattan,3,Wednesday,0,Afternoon,2,78,244.35,605.7,189.0
2023-03-15,Lower Manhattan,3,Wednesday,0,Evening,3,18,65.25,244.35,78.0
2023-03-16,Lower Manhattan,3,Thursday,0,Morning,1,207,681.5,65.25,18.0
2023-03-16,Lower Manhattan,3,Thursday,0,Afternoon,2,101,343.45,681.5,207.0
2023-03-16,Lower Manhattan,3,Thursday,0,Evening,3,20,69.6,343.45,101.0
2023-03-17,Lower Manhattan,3,Friday,0,Morning,1,199,630.8,69.6,20.0
2023-03-17,Lower Manhattan,3,Friday,0,Afternoon,2,73,248.2,630.8,199.0
2023-03-17,Lower Manhattan,3,Friday,0,Evening,3,26,73.85,248.2,73.0
2023-03-18,Lower Manhattan,3,Saturday,1,Morning,1,206,681.73,73.85,26.0
2023-03-18,Lower Manhattan,3,Saturday,1,Afternoon,2,101,344.8,681.73,206.0
2023-03-18,Lower Manhattan,3,Saturday,1,Evening,3,4,11.0,344.8,101.0
2023-03-19,Lower Manhattan,3,Sunday,1,Morning,1,159,480.7,11.0,4.0
2023-03-19,Lower Manhattan,3,Sunday,1,Afternoon,2,78,236.05,480.7,159.0
2023-03-19,Lower Manhattan,3,Sunday,1,Evening,3,19,49.6,236.05,78.0
2023-03-20,Lower Manhattan,3,Monday,0,Morning,1,237,696.85,49.6,19.0
2023-03-20,Lower Manhattan,3,Monday,0,Afternoon,2,86,257.15,696.85,237.0
2023-03-20,Lower Manhattan,3,Monday,0,Evening,3,29,81.1,257.15,86.0
2023-03-21,Lower Manhattan,3,Tuesday,0,Morning,1,216,705.95,81.1,29.0
2023-03-21,Lower Manhattan,3,Tuesday,0,Afternoon,2,81,294.65,705.95,216.0
2023-03-21,Lower Manhattan,3,Tuesday,0,Evening,3,22,56.65,294.65,81.0
2023-03-22,Lower Manhattan,3,Wednesday,0,Morning,1,250,877.28,56.65,22.0
2023-03-22,Lower Manhattan,3,Wednesday,0,Afternoon,2,93,285.23,877.28,250.0
2023-03-22,Lower Manhattan,3,Wednesday,0,Evening,3,27,73.15,285.23,93.0
2023-03-23,Lower Manhattan,3,Thursday,0,Morning,1,257,781.55,73.15,27.0
2023-03-23,Lower Manhattan,3,Thursday,0,Afternoon,2,88,256.15,781.55,257.0
2023-03-23,Lower Manhattan,3,Thursday,0,Evening,3,42,120.55,256.15,88.0
2023-03-24,Lower Manhattan,3,Friday,0,Morning,1,306,994.7,120.55,42.0
2023-03-24,Lower Manhattan,3,Friday,0,Afternoon,2,129,379.0,994.7,306.0
2023-03-24,Lower Manhattan,3,Friday,0,Evening,3,21,73.4,379.0,129.0
2023-03-25,Lower Manhattan,3,Saturday,1,Morning,1,277,941.05,73.4,21.0
2023-03-25,Lower Manhattan,3,Saturday,1,Afternoon,2,106,310.95,941.05,277.0
2023-03-25,Lower Manhattan,3,Saturday,1,Evening,3,33,96.9,310.95,106.0
2023-03-26,Lower Manhattan,3,Sunday,1,Morning,1,265,861.8,96.9,33.0
2023-03-26,Lower Manhattan,3,Sunday,1,Afternoon,2,85,240.75,861.8,265.0
2023-03-26,Lower Manhattan,3,Sunday,1,Evening,3,10,28.0,240.75,85.0
2023-03-27,Lower Manhattan,3,Monday,0,Morning,1,272,893.2,28.0,10.0
2023-03-27,Lower Manhattan,3,Monday,0,Afternoon,2,127,482.85,893.2,272.0
2023-03-27,Lower Manhattan,3,Monday,0,Evening,3,38,113.7,482.85,127.0
2023-03-28,Lower Manhattan,3,Tuesday,0,Morning,1,128,399.75,113.7,38.0
2023-03-28,Lower Manhattan,3,Tuesday,0,Afternoon,2,137,425.7,399.75,128.0
2023-03-28,Lower Manhattan,3,Tuesday,0,Evening,3,40,119.8,425.7,137.0
2023-03-29,Lower Manhattan,3,Wednesday,0,Morning,1,86,267.35,119.8,40.0
2023-03-29,Lower Manhattan,3,Wednesday,0,Afternoon,2,141,425.05,267.35,86.0
2023-03-29,Lower Manhattan,3,Wednesday,0,Evening,3,47,147.9,425.05,141.0
2023-03-30,Lower Manhattan,3,Thursday,0,Morning,1,234,719.19,147.9,47.0
2023-03-30,Lower Manhattan,3,Thursday,0,Afternoon,2,60,175.2,719.19,234.0
2023-03-30,Lower Manhattan,3,Thursday,0,Evening,3,25,72.4,175.2,60.0
2023-03-31,Lower Manhattan,3,Friday,0,Morning,1,218,718.68,72.4,25.0
2023-03-31,Lower Manhattan,3,Friday,0,Afternoon,2,66,263.3,718.68,218.0
2023-03-31,Lower Manhattan,3,Friday,0,Evening,3,20,67.55,263.3,66.0
2023-04-01,Lower Manhattan,4,Saturday,1,Morning,1,169,516.8,67.55,20.0
2023-04-01,Lower Manhattan,4,Saturday,1,Afternoon,2,160,513.1,516.8,169.0
2023-04-01,Lower Manhattan,4,Saturday,1,Evening,3,46,138.15,513.1,160.0
2023-04-02,Lower Manhattan,4,Sunday,1,Morning,1,111,340.8,138.15,46.0
2023-04-02,Lower Manhattan,4,Sunday,1,Afternoon,2,169,511.2,340.8,111.0
2023-04-02,Lower Manhattan,4,Sunday,1,Evening,3,47,150.2,511.2,169.0
2023-04-03,Lower Manhattan,4,Monday,0,Morning,1,181,542.6,150.2,47.0
2023-04-03,Lower Manhattan,4,Monday,0,Afternoon,2,141,442.15,542.6,181.0
2023-04-03,Lower Manhattan,4,Monday,0,Evening,3,44,142.8,442.15,141.0
2023-04-04,Lower Manhattan,4,Tuesday,0,Morning,1,138,411.95,142.8,44.0
2023-04-04,Lower Manhattan,4,Tuesday,0,Afternoon,2,165,506.35,411.95,138.0
2023-04-04,Lower Manhattan,4,Tuesday,0,Evening,3,57,173.7,506.35,165.0
2023-04-05,Lower Manhattan,4,Wednesday,0,Morning,1,188,594.7,173.7,57.0
2023-04-05,Lower Manhattan,4,Wednesday,0,Afternoon,2,150,472.2,594.7,188.0
2023-04-05,Lower Manhattan,4,Wednesday,0,Evening,3,42,135.35,472.2,150.0
2023-04-06,Lower Manhattan,4,Thursday,0,Morning,1,143,441.15,135.35,42.0
2023-04-06,Lower Manhattan,4,Thursday,0,Afternoon,2,143,447.55,441.15,143.0
2023-04-06,Lower Manhattan,4,Thursday,0,Evening,3,60,191.55,447.55,143.0
2023-04-07,Lower Manhattan,4,Friday,0,Morning,1,257,951.4,191.55,60.0
2023-04-07,Lower Manhattan,4,Friday,0,Afternoon,2,23,63.35,951.4,257.0
2023-04-08,Lower Manhattan,4,Saturday,1,Morning,1,295,1059.05,63.35,23.0
2023-04-08,Lower Manhattan,4,Saturday,1,Afternoon,2,91,271.35,1059.05,295.0
2023-04-08,Lower Manhattan,4,Saturday,1,Evening,3,54,182.95,271.35,91.0
2023-04-09,Lower Manhattan,4,Sunday,1,Morning,1,268,1081.02,182.95,54.0
2023-04-09,Lower Manhattan,4,Sunday,1,Afternoon,2,66,230.08,1081.02,268.0
2023-04-09,Lower Manhattan,4,Sunday,1,Evening,3,43,154.2,230.08,66.0
2023-04-10,Lower Manhattan,4,Monday,0,Morning,1,302,1028.3,154.2,43.0
2023-04-10,Lower Manhattan,4,Monday,0,Afternoon,2,108,324.55,1028.3,302.0
2023-04-10,Lower Manhattan,4,Monday,0,Evening,3,35,100.95,324.55,108.0
2023-04-11,Lower Manhattan,4,Tuesday,0,Morning,1,272,813.2,100.95,35.0
2023-04-11,Lower Manhattan,4,Tuesday,0,Afternoon,2,104,304.78000000000003,813.2,272.0
2023-04-11,Lower Manhattan,4,Tuesday,0,Evening,3,30,77.85,304.78000000000003,104.0
2023-04-12,Lower Manhattan,4,Wednesday,0,Morning,1,290,890.9,77.85,30.0
2023-04-12,Lower Manhattan,4,Wednesday,0,Afternoon,2,136,475.35,890.9,290.0
2023-04-12,Lower Manhattan,4,Wednesday,0,Evening,3,50,146.3,475.35,136.0
2023-04-13,Lower Manhattan,4,Thursday,0,Morning,1,269,841.23,146.3,50.0
2023-04-13,Lower Manhattan,4,Thursday,0,Afternoon,2,87,304.3,841.23,269.0
2023-04-13,Lower Manhattan,4,Thursday,0,Evening,3,38,101.9,304.3,87.0
2023-04-14,Lower Manhattan,4,Friday,0,Morning,1,217,735.46,101.9,38.0
2023-04-14,Lower Manhattan,4,Friday,0,Afternoon,2,76,324.05,735.46,217.0
2023-04-14,Lower Manhattan,4,Friday,0,Evening,3,16,57.45,324.05,76.0
2023-04-15,Lower Manhattan,4,Saturday,1,Morning,1,290,935.1,57.45,16.0
2023-04-15,Lower Manhattan,4,Saturday,1,Afternoon,2,94,277.85,935.1,290.0
2023-04-15,Lower Manhattan,4,Saturday,1,Evening,3,19,57.1,277.85,94.0
2023-04-16,Lower Manhattan,4,Sunday,1,Morning,1,285,1003.63,57.1,19.0
2023-04-16,Lower Manhattan,4,Sunday,1,Afternoon,2,120,401.8,1003.63,285.0
2023-04-16,Lower Manhattan,4,Sunday,1,Evening,3,21,57.45,401.8,120.0
2023-04-17,Lower Manhattan,4,Monday,0,Morning,1,261,782.55,57.45,21.0
2023-04-17,Lower Manhattan,4,Monday,0,Afternoon,2,80,280.5,782.55,261.0
2023-04-17,Lower Manhattan,4,Monday,0,Evening,3,28,87.0,280.5,80.0
2023-04-18,Lower Manhattan,4,Tuesday,0,Morning,1,224,737.68,87.0,28.0
2023-04-18,Lower Manhattan,4,Tuesday,0,Afternoon,2,110,353.45,737.68,224.0
2023-04-18,Lower Manhattan,4,Tuesday,0,Evening,3,18,73.55,353.45,110.0
2023-04-19,Lower Manhattan,4,Wednesday,0,Morning,1,249,771.25,73.55,18.0
2023-04-19,Lower Manhattan,4,Wednesday,0,Afternoon,2,93,299.5,771.25,249.0
2023-04-19,Lower Manhattan,4,Wednesday,0,Evening,3,22,59.45,299.5,93.0
2023-04-20,Lower Manhattan,4,Thursday,0,Morning,1,321,1034.63,59.45,22.0
2023-04-20,Lower Manhattan,4,Thursday,0,Afternoon,2,119,345.2,1034.63,321.0
2023-04-20,Lower Manhattan,4,Thursday,0,Evening,3,21,63.6,345.2,119.0
2023-04-21,Lower Manhattan,4,Friday,0,Morning,1,304,942.6,63.6,21.0
2023-04-21,Lower Manhattan,4,Friday,0,Afternoon,2,101,344.1,942.6,304.0
2023-04-21,Lower Manhattan,4,Friday,0,Evening,3,30,94.95,344.1,101.0
2023-04-22,Lower Manhattan,4,Saturday,1,Morning,1,357,1176.2,94.95,30.0
2023-04-22,Lower Manhattan,4,Saturday,1,Afternoon,2,111,346.43,1176.2,357.0
2023-04-22,Lower Manhattan,4,Saturday,1,Evening,3,41,111.55,346.43,111.0
2023-04-23,Lower Manhattan,4,Sunday,1,Morning,1,329,1028.56,111.55,41.0
2023-04-23,Lower Manhattan,4,Sunday,1,Afternoon,2,109,360.95,1028.56,329.0
2023-04-23,Lower Manhattan,4,Sunday,1,Evening,3,44,133.25,360.95,109.0
2023-04-24,Lower Manhattan,4,Monday,0,Morning,1,313,1002.3,133.25,44.0
2023-04-24,Lower Manhattan,4,Monday,0,Afternoon,2,142,423.05,1002.3,313.0
2023-04-24,Lower Manhattan,4,Monday,0,Evening,3,49,133.55,423.05,142.0
2023-04-25,Lower Manhattan,4,Tuesday,0,Morning,1,361,1139.45,133.55,49.0
2023-04-25,Lower Manhattan,4,Tuesday,0,Afternoon,2,133,415.4,1139.45,361.0
2023-04-25,Lower Manhattan,4,Tuesday,0,Evening,3,35,109.5,415.4,133.0
2023-04-26,Lower Manhattan,4,Wednesday,0,Morning,1,349,1116.75,109.5,35.0
2023-04-26,Lower Manhattan,4,Wednesday,0,Afternoon,2,128,450.0,1116.75,349.0
2023-04-26,Lower Manhattan,4,Wednesday,0,Evening,3,41,117.7,450.0,128.0
2023-04-27,Lower Manhattan,4,Thursday,0,Morning,1,356,1091.4,117.7,41.0
2023-04-27,Lower Manhattan,4,Thursday,0,Afternoon,2,153,459.05,1091.4,356.0
2023-04-27,Lower Manhattan,4,Thursday,0,Evening,3,45,135.65,459.05,153.0
2023-04-28,Lower Manhattan,4,Friday,0,Morning,1,152,456.9,135.65,45.0
2023-04-28,Lower Manhattan,4,Friday,0,Afternoon,2,168,509.2,456.9,152.0
2023-04-28,Lower Manhattan,4,Friday,0,Evening,3,49,145.05,509.2,168.0
2023-04-29,Lower Manhattan,4,Saturday,1,Morning,1,115,348.35,145.05,49.0
2023-04-29,Lower Manhattan,4,Saturday,1,Afternoon,2,145,433.3,348.35,115.0
2023-04-29,Lower Manhattan,4,Saturday,1,Evening,3,49,155.25,433.3,145.0
2023-04-30,Lower Manhattan,4,Sunday,1,Morning,1,270,820.63,155.25,49.0
2023-04-30,Lower Manhattan,4,Sunday,1,Afternoon,2,96,290.6,820.63,270.0
2023-04-30,Lower Manhattan,4,Sunday,1,Evening,3,18,54.1,290.6,96.0
2023-05-01,Lower Manhattan,5,Monday,0,Morning,1,223,697.1,54.1,18.0
2023-05-01,Lower Manhattan,5,Monday,0,Afternoon,2,191,610.05,697.1,223.0
2023-05-01,Lower Manhattan,5,Monday,0,Evening,3,56,168.25,610.05,191.0
2023-05-02,Lower Manhattan,5,Tuesday,0,Morning,1,166,504.15,168.25,56.0
2023-05-02,Lower Manhattan,5,Tuesday,0,Afternoon,2,207,639.9,504.15,166.0
2023-05-02,Lower Manhattan,5,Tuesday,0,Evening,3,41,132.45,639.9,207.0
2023-05-03,Lower Manhattan,5,Wednesday,0,Morning,1,230,706.55,132.45,41.0
2023-05-03,Lower Manhattan,5,Wednesday,0,Afternoon,2,179,562.25,706.55,230.0
2023-05-03,Lower Manhattan,5,Wednesday,0,Evening,3,44,132.85,562.25,179.0
2023-05-04,Lower Manhattan,5,Thursday,0,Morning,1,179,544.85,132.85,44.0
2023-05-04,Lower Manhattan,5,Thursday,0,Afternoon,2,219,667.8,544.85,179.0
2023-05-04,Lower Manhattan,5,Thursday,0,Evening,3,71,218.65,667.8,219.0
2023-05-05,Lower Manhattan,5,Friday,0,Morning,1,235,722.1,218.65,71.0
2023-05-05,Lower Manhattan,5,Friday,0,Afternoon,2,192,601.8,722.1,235.0
2023-05-05,Lower Manhattan,5,Friday,0,Evening,3,63,204.75,601.8,192.0
2023-05-06,Lower Manhattan,5,Saturday,1,Morning,1,200,620.95,204.75,63.0
2023-05-06,Lower Manhattan,5,Saturday,1,Afternoon,2,202,629.55,620.95,200.0
2023-05-06,Lower Manhattan,5,Saturday,1,Evening,3,70,228.5,629.55,202.0
2023-05-07,Lower Manhattan,5,Sunday,1,Morning,1,335,1103.95,228.5,70.0
2023-05-07,Lower Manhattan,5,Sunday,1,Afternoon,2,22,64.6,1103.95,335.0
2023-05-08,Lower Manhattan,5,Monday,0,Morning,1,405,1342.1,64.6,22.0
2023-05-08,Lower Manhattan,5,Monday,0,Afternoon,2,109,325.0,1342.1,405.0
2023-05-08,Lower Manhattan,5,Monday,0,Evening,3,74,202.05,325.0,109.0
2023-05-09,Lower Manhattan,5,Tuesday,0,Morning,1,312,1173.1,202.05,74.0
2023-05-09,Lower Manhattan,5,Tuesday,0,Afternoon,2,101,376.59,1173.1,312.0
2023-05-09,Lower Manhattan,5,Tuesday,0,Evening,3,67,272.97,376.59,101.0
2023-05-10,Lower Manhattan,5,Wednesday,0,Morning,1,335,1097.3,272.97,67.0
2023-05-10,Lower Manhattan,5,Wednesday,0,Afternoon,2,133,390.5,1097.3,335.0
2023-05-10,Lower Manhattan,5,Wednesday,0,Evening,3,39,109.0,390.5,133.0
2023-05-11,Lower Manhattan,5,Thursday,0,Morning,1,340,1066.85,109.0,39.0
2023-05-11,Lower Manhattan,5,Thursday,0,Afternoon,2,138,394.8,1066.85,340.0
2023-05-11,Lower Manhattan,5,Thursday,0,Evening,3,29,88.10000000000001,394.8,138.0
2023-05-12,Lower Manhattan,5,Friday,0,Morning,1,360,1030.2,88.10000000000001,29.0
2023-05-12,Lower Manhattan,5,Friday,0,Afternoon,2,140,449.75,1030.2,360.0
2023-05-12,Lower Manhattan,5,Friday,0,Evening,3,48,129.7,449.75,140.0
2023-05-13,Lower Manhattan,5,Saturday,1,Morning,1,383,1158.38,129.7,48.0
2023-05-13,Lower Manhattan,5,Saturday,1,Afternoon,2,167,608.15,1158.38,383.0
2023-05-13,Lower Manhattan,5,Saturday,1,Evening,3,44,132.55,608.15,167.0
2023-05-14,Lower Manhattan,5,Sunday,1,Morning,1,326,1104.09,132.55,44.0
2023-05-14,Lower Manhattan,5,Sunday,1,Afternoon,2,110,406.2,1104.09,326.0
2023-05-14,Lower Manhattan,5,Sunday,1,Evening,3,25,80.65,406.2,110.0
2023-05-15,Lower Manhattan,5,Monday,0,Morning,1,342,1106.75,80.65,25.0
2023-05-15,Lower Manhattan,5,Monday,0,Afternoon,2,144,453.2,1106.75,342.0
2023-05-15,Lower Manhattan,5,Monday,0,Evening,3,14,51.5,453.2,144.0
2023-05-16,Lower Manhattan,5,Tuesday,0,Morning,1,313,1099.95,51.5,14.0
2023-05-16,Lower Manhattan,5,Tuesday,0,Afternoon,2,152,502.25,1099.95,313.0
2023-05-16,Lower Manhattan,5,Tuesday,0,Evening,3,28,82.0,502.25,152.0
2023-05-17,Lower Manhattan,5,Wednesday,0,Morning,1,356,1160.5,82.0,28.0
2023-05-17,Lower Manhattan,5,Wednesday,0,Afternoon,2,115,406.6,1160.5,356.0
2023-05-17,Lower Manhattan,5,Wednesday,0,Evening,3,39,117.05,406.6,115.0
2023-05-18,Lower Manhattan,5,Thursday,0,Morning,1,297,958.7,117.05,39.0
2023-05-18,Lower Manhattan,5,Thursday,0,Afternoon,2,178,575.05,958.7,297.0
2023-05-18,Lower Manhattan,5,Thursday,0,Evening,3,35,134.45,575.05,178.0
2023-05-19,Lower Manhattan,5,Friday,0,Morning,1,325,996.35,134.45,35.0
2023-05-19,Lower Manhattan,5,Friday,0,Afternoon,2,126,400.2,996.35,325.0
2023-05-19,Lower Manhattan,5,Friday,0,Evening,3,46,167.8,400.2,126.0
2023-05-20,Lower Manhattan,5,Saturday,1,Morning,1,430,1302.1,167.8,46.0
2023-05-20,Lower Manhattan,5,Saturday,1,Afternoon,2,133,413.65,1302.1,430.0
2023-05-20,Lower Manhattan,5,Saturday,1,Evening,3,39,121.65,413.65,133.0
2023-05-21,Lower Manhattan,5,Sunday,1,Morning,1,364,1159.5,121.65,39.0
2023-05-21,Lower Manhattan,5,Sunday,1,Afternoon,2,138,437.6,1159.5,364.0
2023-05-21,Lower Manhattan,5,Sunday,1,Evening,3,42,119.85,437.6,138.0
2023-05-22,Lower Manhattan,5,Monday,0,Morning,1,479,1576.48,119.85,42.0
2023-05-22,Lower Manhattan,5,Monday,0,Afternoon,2,167,516.13,1576.48,479.0
2023-05-22,Lower Manhattan,5,Monday,0,Evening,3,59,164.45,516.13,167.0
2023-05-23,Lower Manhattan,5,Tuesday,0,Morning,1,413,1291.58,164.45,59.0
2023-05-23,Lower Manhattan,5,Tuesday,0,Afternoon,2,112,328.1,1291.58,413.0
2023-05-23,Lower Manhattan,5,Tuesday,0,Evening,3,47,134.2,328.1,112.0
2023-05-24,Lower Manhattan,5,Wednesday,0,Morning,1,397,1292.95,134.2,47.0
2023-05-24,Lower Manhattan,5,Wednesday,0,Afternoon,2,191,554.7,1292.95,397.0
2023-05-24,Lower Manhattan,5,Wednesday,0,Evening,3,45,120.95,554.7,191.0
2023-05-25,Lower Manhattan,5,Thursday,0,Morning,1,440,1433.5,120.95,45.0
2023-05-25,Lower Manhattan,5,Thursday,0,Afternoon,2,151,451.8,1433.5,440.0
2023-05-25,Lower Manhattan,5,Thursday,0,Evening,3,38,120.0,451.8,151.0
2023-05-26,Lower Manhattan,5,Friday,0,Morning,1,425,1364.3,120.0,38.0
2023-05-26,Lower Manhattan,5,Friday,0,Afternoon,2,149,473.65,1364.3,425.0
2023-05-26,Lower Manhattan,5,Friday,0,Evening,3,45,129.05,473.65,149.0
2023-05-27,Lower Manhattan,5,Saturday,1,Morning,1,426,1360.8,129.05,45.0
2023-05-27,Lower Manhattan,5,Saturday,1,Afternoon,2,208,709.1,1360.8,426.0
2023-05-27,Lower Manhattan,5,Saturday,1,Evening,3,59,172.95,709.1,208.0
2023-05-28,Lower Manhattan,5,Sunday,1,Morning,1,195,620.9,172.95,59.0
2023-05-28,Lower Manhattan,5,Sunday,1,Afternoon,2,217,674.25,620.9,195.0
2023-05-28,Lower Manhattan,5,Sunday,1,Evening,3,55,165.9,674.25,217.0
2023-05-29,Lower Manhattan,5,Monday,0,Morning,1,144,450.0,165.9,55.0
2023-05-29,Lower Manhattan,5,Monday,0,Afternoon,2,189,569.6,450.0,144.0
2023-05-29,Lower Manhattan,5,Monday,0,Evening,3,58,177.65,569.6,189.0
2023-05-30,Lower Manhattan,5,Tuesday,0,Morning,1,332,1234.48,177.65,58.0
2023-05-30,Lower Manhattan,5,Tuesday,0,Afternoon,2,136,414.05,1234.48,332.0
2023-05-30,Lower Manhattan,5,Tuesday,0,Evening,3,32,83.5,414.05,136.0
2023-05-31,Lower Manhattan,5,Wednesday,0,Morning,1,356,1158.66,83.5,32.0
2023-05-31,Lower Manhattan,5,Wednesday,0,Afternoon,2,104,350.76,1158.66,356.0
2023-05-31,Lower Manhattan,5,Wednesday,0,Evening,3,40,139.85,350.76,104.0
2023-06-01,Lower Manhattan,6,Thursday,0,Morning,1,249,773.2,139.85,40.0
2023-06-01,Lower Manhattan,6,Thursday,0,Afternoon,2,207,661.6,773.2,249.0
2023-06-01,Lower Manhattan,6,Thursday,0,Evening,3,55,168.15,661.6,207.0
2023-06-02,Lower Manhattan,6,Friday,0,Morning,1,198,610.75,168.15,55.0
2023-06-02,Lower Manhattan,6,Friday,0,Afternoon,2,215,654.65,610.75,198.0
2023-06-02,Lower Manhattan,6,Friday,0,Evening,3,52,174.05,654.65,215.0
2023-06-03,Lower Manhattan,6,Saturday,1,Morning,1,240,730.2,174.05,52.0
2023-06-03,Lower Manhattan,6,Saturday,1,Afternoon,2,222,693.9,730.2,240.0
2023-06-03,Lower Manhattan,6,Saturday,1,Evening,3,54,176.25,693.9,222.0
2023-06-04,Lower Manhattan,6,Sunday,1,Morning,1,214,657.6,176.25,54.0
2023-06-04,Lower Manhattan,6,Sunday,1,Afternoon,2,219,677.65,657.6,214.0
2023-06-04,Lower Manhattan,6,Sunday,1,Evening,3,85,260.1,677.65,219.0
2023-06-05,Lower Manhattan,6,Monday,0,Morning,1,221,695.55,260.1,85.0
2023-06-05,Lower Manhattan,6,Monday,0,Afternoon,2,204,637.3,695.55,221.0
2023-06-05,Lower Manhattan,6,Monday,0,Evening,3,62,204.15,637.3,204.0
2023-06-06,Lower Manhattan,6,Tuesday,0,Morning,1,229,711.1,204.15,62.0
2023-06-06,Lower Manhattan,6,Tuesday,0,Afternoon,2,220,669.95,711.1,229.0
2023-06-06,Lower Manhattan,6,Tuesday,0,Evening,3,66,209.35,669.95,220.0
2023-06-07,Lower Manhattan,6,Wednesday,0,Morning,1,366,1216.4,209.35,66.0
