transaction_date,store_location,month,day_of_week,is_weekend,shift,Bakery,Branded,Coffee,Coffee_beans,Drinking_Chocolate,Flavours,Loose_Tea,Packaged_Chocolate,Tea,total_shift_cups
2023-05-08,Astoria,5,Monday,0,Afternoon,50,1,85,3,27,0,3,1,70,240
2023-05-08,Astoria,5,Monday,0,Evening,23,1,43,4,6,0,1,1,38,117
2023-05-08,Astoria,5,Monday,0,Morning,19,0,74,2,16,3,2,1,72,189
2023-05-08,Hell's Kitchen,5,Monday,0,Afternoon,16,0,58,0,7,15,1,1,42,140
2023-05-08,Hell's Kitchen,5,Monday,0,Evening,4,0,31,2,2,3,1,0,25,68
2023-05-08,Hell's Kitchen,5,Monday,0,Morning,42,0,156,2,22,23,4,0,103,352
2023-05-08,Lower Manhattan,5,Monday,0,Afternoon,9,0,43,0,10,9,1,0,37,109
2023-05-08,Lower Manhattan,5,Monday,0,Evening,6,0,20,0,5,10,0,0,33,74
2023-05-08,Lower Manhattan,5,Monday,0,Morning,41,2,162,10,21,55,3,0,111,405
2023-05-09,Astoria,5,Tuesday,0,Afternoon,11,0,42,5,8,0,3,1,30,100
2023-05-09,Astoria,5,Tuesday,0,Evening,5,0,22,0,5,0,1,0,12,45
2023-05-09,Astoria,5,Tuesday,0,Morning,31,0,101,1,16,9,2,1,81,242
2023-05-09,Hell's Kitchen,5,Tuesday,0,Afternoon,14,0,48,2,9,10,0,1,29,113
2023-05-09,Hell's Kitchen,5,Tuesday,0,Evening,3,0,30,0,8,10,0,0,27,78
2023-05-09,Hell's Kitchen,5,Tuesday,0,Morning,42,0,172,5,34,36,2,3,123,417
2023-05-09,Lower Manhattan,5,Tuesday,0,Afternoon,8,2,37,2,10,3,0,1,38,101
2023-05-09,Lower Manhattan,5,Tuesday,0,Evening,5,3,34,1,8,0,2,0,14,67
2023-05-09,Lower Manhattan,5,Tuesday,0,Morning,35,7,144,1,24,2,4,3,92,312
2023-05-10,Astoria,5,Wednesday,0,Afternoon,9,0,47,1,14,15,0,1,31,118
2023-05-10,Astoria,5,Wednesday,0,Evening,5,0,23,2,4,4,2,0,22,62
2023-05-10,Astoria,5,Wednesday,0,Morning,37,1,140,3,25,33,2,1,128,370
2023-05-10,Hell's Kitchen,5,Wednesday,0,Afternoon,14,0,46,1,6,9,2,0,56,134
2023-05-10,Hell's Kitchen,5,Wednesday,0,Evening,7,0,27,1,0,4,0,0,31,70
2023-05-10,Hell's Kitchen,5,Wednesday,0,Morning,50,2,148,6,22,23,7,2,122,382
2023-05-10,Lower Manhattan,5,Wednesday,0,Afternoon,11,0,61,1,8,10,1,0,41,133
2023-05-10,Lower Manhattan,5,Wednesday,0,Evening,4,0,12,0,0,2,0,0,21,39
2023-05-10,Lower Manhattan,5,Wednesday,0,Morning,43,2,112,2,38,27,1,1,109,335
2023-05-11,Astoria,5,Thursday,0,Afternoon,13,1,37,0,7,15,1,0,37,111
2023-05-11,Astoria,5,Thursday,0,Evening,4,1,24,0,0,4,1,1,26,61
2023-05-11,Astoria,5,Thursday,0,Morning,29,2,104,1,17,15,2,0,101,271
2023-05-11,Hell's Kitchen,5,Thursday,0,Afternoon,10,1,57,1,6,8,0,1,45,129
2023-05-11,Hell's Kitchen,5,Thursday,0,Evening,3,0,29,1,3,4,0,2,25,67
2023-05-11,Hell's Kitchen,5,Thursday,0,Morning,52,4,141,5,30,28,3,2,101,366
2023-05-11,Lower Manhattan,5,Thursday,0,Afternoon,10,0,51,0,13,20,2,0,42,138
2023-05-11,Lower Manhattan,5,Thursday,0,Evening,5,0,16,0,0,3,0,0,5,29
2023-05-11,Lower Manhattan,5,Thursday,0,Morning,36,0,113,4,35,32,2,0,118,340
2023-05-12,Astoria,5,Friday,0,Afternoon,9,0,40,0,6,8,2,0,13,78
2023-05-12,Astoria,5,Friday,0,Evening,4,0,18,0,4,5,2,0,14,47
2023-05-12,Astoria,5,Friday,0,Morning,33,0,97,5,27,18,2,1,54,237
2023-05-12,Hell's Kitchen,5,Friday,0,Afternoon,11,0,51,2,6,14,3,0,45,132
2023-05-12,Hell's Kitchen,5,Friday,0,Evening,11,1,37,0,7,7,1,1,32,97
2023-05-12,Hell's Kitchen,5,Friday,0,Morning,30,1,131,6,34,36,3,0,113,354
2023-05-12,Lower Manhattan,5,Friday,0,Afternoon,22,0,54,3,9,14,0,0,38,140
2023-05-12,Lower Manhattan,5,Friday,0,Evening,5,0,23,0,1,6,0,0,13,48
2023-05-12,Lower Manhattan,5,Friday,0,Morning,47,0,133,1,18,49,1,3,108,360
2023-05-13,Astoria,5,Saturday,1,Afternoon,8,0,46,0,7,4,0,0,40,105
2023-05-13,Astoria,5,Saturday,1,Evening,4,0,21,0,7,6,0,0,21,59
2023-05-13,Astoria,5,Saturday,1,Morning,36,0,101,0,24,18,0,0,96,275
2023-05-13,Hell's Kitchen,5,Saturday,1,Afternoon,13,0,57,3,13,10,1,1,34,132
2023-05-13,Hell's Kitchen,5,Saturday,1,Evening,9,0,33,3,10,7,1,0,36,99
2023-05-13,Hell's Kitchen,5,Saturday,1,Morning,54,0,192,7,30,31,6,3,130,453
2023-05-13,Lower Manhattan,5,Saturday,1,Afternoon,20,1,58,4,14,16,3,1,50,167
2023-05-13,Lower Manhattan,5,Saturday,1,Evening,4,0,16,0,0,1,1,0,22,44
2023-05-13,Lower Manhattan,5,Saturday,1,Morning,50,1,152,1,26,43,2,1,107,383
2023-05-14,Astoria,5,Sunday,1,Afternoon,9,1,26,2,11,9,1,1,21,81
2023-05-14,Astoria,5,Sunday,1,Evening,2,2,20,0,6,8,1,0,26,65
2023-05-14,Astoria,5,Sunday,1,Morning,21,4,87,4,27,26,2,1,99,271
2023-05-14,Hell's Kitchen,5,Sunday,1,Afternoon,12,0,34,3,4,0,2,0,26,81
2023-05-14,Hell's Kitchen,5,Sunday,1,Evening,9,0,24,2,7,4,2,2,26,76
2023-05-14,Hell's Kitchen,5,Sunday,1,Morning,65,0,169,7,11,48,7,2,95,404
2023-05-14,Lower Manhattan,5,Sunday,1,Afternoon,18,4,52,1,6,9,2,0,18,110
2023-05-14,Lower Manhattan,5,Sunday,1,Evening,5,1,9,0,2,3,0,0,5,25
2023-05-14,Lower Manhattan,5,Sunday,1,Morning,56,5,123,2,25,39,2,4,70,326
2023-05-15,Astoria,5,Monday,0,Afternoon,7,1,51,0,12,3,0,0,42,116
2023-05-15,Astoria,5,Monday,0,Evening,11,0,39,5,6,1,0,0,32,94
2023-05-15,Astoria,5,Monday,0,Morning,37,4,174,7,31,34,4,2,127,420
2023-05-15,Hell's Kitchen,5,Monday,0,Afternoon,1,1,23,0,13,1,1,0,43,83
2023-05-15,Hell's Kitchen,5,Monday,0,Evening,6,0,26,0,10,3,1,0,17,63
2023-05-15,Hell's Kitchen,5,Monday,0,Morning,48,1,108,4,32,23,3,1,114,334
2023-05-15,Lower Manhattan,5,Monday,0,Afternoon,15,1,61,0,11,12,3,2,39,144
2023-05-15,Lower Manhattan,5,Monday,0,Evening,1,1,5,0,2,0,0,0,5,14
2023-05-15,Lower Manhattan,5,Monday,0,Morning,32,1,145,2,37,30,4,1,90,342
2023-05-16,Astoria,5,Tuesday,0,Afternoon,15,1,50,1,8,7,1,0,45,128
2023-05-16,Astoria,5,Tuesday,0,Evening,8,0,43,3,15,5,1,0,22,97
2023-05-16,Astoria,5,Tuesday,0,Morning,41,0,164,5,28,31,5,0,124,398
2023-05-16,Hell's Kitchen,5,Tuesday,0,Afternoon,6,0,41,0,13,2,0,0,28,90
2023-05-16,Hell's Kitchen,5,Tuesday,0,Evening,2,0,24,0,6,3,1,0,23,59
2023-05-16,Hell's Kitchen,5,Tuesday,0,Morning,58,1,147,9,23,29,4,1,120,392
2023-05-16,Lower Manhattan,5,Tuesday,0,Afternoon,18,2,61,2,12,15,1,2,39,152
2023-05-16,Lower Manhattan,5,Tuesday,0,Evening,2,0,15,0,2,1,0,0,8,28
2023-05-16,Lower Manhattan,5,Tuesday,0,Morning,33,2,122,5,26,20,2,0,103,313
2023-05-17,Astoria,5,Wednesday,0,Afternoon,10,1,46,1,5,5,0,0,34,102
2023-05-17,Astoria,5,Wednesday,0,Evening,8,3,31,0,11,0,0,0,20,73
2023-05-17,Astoria,5,Wednesday,0,Morning,45,4,143,3,29,32,5,1,129,391
2023-05-17,Hell's Kitchen,5,Wednesday,0,Afternoon,1,0,28,1,9,4,0,0,20,63
2023-05-17,Hell's Kitchen,5,Wednesday,0,Evening,0,0,17,0,3,2,0,0,15,37
2023-05-17,Hell's Kitchen,5,Wednesday,0,Morning,42,0,93,17,13,15,2,0,77,259
2023-05-17,Lower Manhattan,5,Wednesday,0,Afternoon,15,3,43,1,11,13,0,0,29,115
2023-05-17,Lower Manhattan,5,Wednesday,0,Evening,5,0,17,0,4,3,0,0,10,39
2023-05-17,Lower Manhattan,5,Wednesday,0,Morning,40,3,140,4,22,36,2,0,109,356
2023-05-18,Astoria,5,Thursday,0,Afternoon,11,1,41,1,12,3,2,1,46,118
2023-05-18,Astoria,5,Thursday,0,Evening,6,2,28,4,3,3,1,0,21,68
2023-05-18,Astoria,5,Thursday,0,Morning,39,2,149,3,38,39,3,3,104,380
2023-05-18,Hell's Kitchen,5,Thursday,0,Afternoon,5,1,64,0,20,7,0,0,29,126
2023-05-18,Hell's Kitchen,5,Thursday,0,Evening,3,0,25,0,9,2,1,0,15,55
2023-05-18,Hell's Kitchen,5,Thursday,0,Morning,57,2,143,7,43,30,9,1,110,402
2023-05-18,Lower Manhattan,5,Thursday,0,Afternoon,24,0,58,4,15,24,0,1,52,178
2023-05-18,Lower Manhattan,5,Thursday,0,Evening,4,1,15,1,3,2,0,1,8,35
2023-05-18,Lower Manhattan,5,Thursday,0,Morning,33,4,112,3,20,26,3,2,94,297
2023-05-19,Astoria,5,Friday,0,Afternoon,6,1,45,0,14,2,0,0,41,109
2023-05-19,Astoria,5,Friday,0,Evening,11,0,35,3,7,1,0,0,28,85
2023-05-19,Astoria,5,Friday,0,Morning,47,2,175,10,31,43,4,1,137,450
2023-05-19,Hell's Kitchen,5,Friday,0,Afternoon,7,1,55,1,5,5,3,0,33,110
2023-05-19,Hell's Kitchen,5,Friday,0,Evening,0,0,24,2,5,3,0,0,26,60
2023-05-19,Hell's Kitchen,5,Friday,0,Morning,68,1,139,6,29,34,1,2,111,391
2023-05-19,Lower Manhattan,5,Friday,0,Afternoon,8,2,56,1,11,13,0,0,35,126
2023-05-19,Lower Manhattan,5,Friday,0,Evening,2,2,15,0,5,8,1,0,13,46
2023-05-19,Lower Manhattan,5,Friday,0,Morning,30,1,142,1,17,31,0,0,103,325
2023-05-20,Astoria,5,Saturday,1,Afternoon,27,0,31,4,4,2,3,0,30,101
2023-05-20,Astoria,5,Saturday,1,Evening,20,0,20,1,3,3,3,2,21,73
2023-05-20,Astoria,5,Saturday,1,Morning,59,0,77,13,24,18,7,1,50,249
2023-05-20,Hell's Kitchen,5,Saturday,1,Afternoon,12,0,31,1,14,10,0,1,42,111
2023-05-20,Hell's Kitchen,5,Saturday,1,Evening,3,1,44,1,6,11,0,0,26,92
2023-05-20,Hell's Kitchen,5,Saturday,1,Morning,33,4,151,3,23,33,6,1,111,365
2023-05-20,Lower Manhattan,5,Saturday,1,Afternoon,16,1,56,0,2,7,2,0,49,133
2023-05-20,Lower Manhattan,5,Saturday,1,Evening,2,1,16,0,5,5,0,0,10,39
2023-05-20,Lower Manhattan,5,Saturday,1,Morning,62,2,161,3,23,45,0,1,133,430
2023-05-21,Astoria,5,Sunday,1,Afternoon,7,1,26,2,8,6,1,1,24,76
2023-05-21,Astoria,5,Sunday,1,Evening,7,1,29,1,4,8,1,0,26,77
2023-05-21,Astoria,5,Sunday,1,Morning,20,7,93,6,25,25,0,2,87,265
2023-05-21,Hell's Kitchen,5,Sunday,1,Afternoon,15,0,58,4,6,12,1,0,31,127
2023-05-21,Hell's Kitchen,5,Sunday,1,Evening,11,1,48,1,11,11,0,0,32,115
2023-05-21,Hell's Kitchen,5,Sunday,1,Morning,39,3,129,4,32,26,2,2,126,363
2023-05-21,Lower Manhattan,5,Sunday,1,Afternoon,23,1,53,1,4,12,2,1,41,138
2023-05-21,Lower Manhattan,5,Sunday,1,Evening,4,0,20,0,2,6,0,0,10,42
2023-05-21,Lower Manhattan,5,Sunday,1,Morning,38,2,159,3,32,22,1,0,107,364
2023-05-22,Astoria,5,Monday,0,Afternoon,22,0,89,0,19,0,0,0,97,227
2023-05-22,Astoria,5,Monday,0,Evening,6,0,54,0,10,0,0,0,51,121
2023-05-22,Astoria,5,Monday,0,Morning,22,0,105,0,15,0,0,0,92,234
2023-05-22,Hell's Kitchen,5,Monday,0,Afternoon,11,0,57,1,7,4,1,0,38,119
2023-05-22,Hell's Kitchen,5,Monday,0,Evening,7,0,33,1,10,1,1,1,13,67
2023-05-22,Hell's Kitchen,5,Monday,0,Morning,40,0,107,6,20,4,1,0,78,256
2023-05-22,Lower Manhattan,5,Monday,0,Afternoon,14,0,77,1,5,12,1,1,56,167
2023-05-22,Lower Manhattan,5,Monday,0,Evening,5,0,27,0,1,12,1,0,13,59
2023-05-22,Lower Manhattan,5,Monday,0,Morning,48,1,190,8,36,32,1,2,161,479
2023-05-23,Astoria,5,Tuesday,0,Afternoon,18,0,77,0,11,0,0,0,86,192
2023-05-23,Astoria,5,Tuesday,0,Evening,9,0,71,0,21,0,0,0,33,134
2023-05-23,Astoria,5,Tuesday,0,Morning,18,0,93,0,26,0,0,0,62,199
2023-05-23,Hell's Kitchen,5,Tuesday,0,Afternoon,6,0,49,3,4,3,0,0,52,117
2023-05-23,Hell's Kitchen,5,Tuesday,0,Evening,10,0,40,0,1,1,0,0,24,76
2023-05-23,Hell's Kitchen,5,Tuesday,0,Morning,55,0,146,7,28,4,3,1,107,351
2023-05-23,Lower Manhattan,5,Tuesday,0,Afternoon,4,0,59,1,8,9,0,0,31,112
2023-05-23,Lower Manhattan,5,Tuesday,0,Evening,6,0,20,0,2,7,0,0,12,47
2023-05-23,Lower Manhattan,5,Tuesday,0,Morning,31,2,171,1,41,37,4,1,125,413
2023-05-24,Astoria,5,Wednesday,0,Afternoon,24,0,120,0,20,0,0,0,77,241
2023-05-24,Astoria,5,Wednesday,0,Evening,12,0,69,0,14,0,0,0,42,137
2023-05-24,Astoria,5,Wednesday,0,Morning,23,0,113,0,20,0,0,0,71,227
2023-05-24,Hell's Kitchen,5,Wednesday,0,Afternoon,10,0,55,2,8,2,0,0,46,123
2023-05-24,Hell's Kitchen,5,Wednesday,0,Evening,5,0,32,1,10,0,0,0,18,66
2023-05-24,Hell's Kitchen,5,Wednesday,0,Morning,41,0,101,8,19,2,1,0,83,255
2023-05-24,Lower Manhattan,5,Wednesday,0,Afternoon,20,0,72,0,18,15,0,0,66,191
2023-05-24,Lower Manhattan,5,Wednesday,0,Evening,1,0,13,0,3,8,0,1,19,45
2023-05-24,Lower Manhattan,5,Wednesday,0,Morning,40,3,144,4,36,27,3,1,139,397
2023-05-25,Astoria,5,Thursday,0,Afternoon,24,0,89,0,20,0,0,0,76,209
2023-05-25,Astoria,5,Thursday,0,Evening,8,0,59,0,17,0,0,0,42,126
2023-05-25,Astoria,5,Thursday,0,Morning,15,0,88,0,25,0,0,0,65,193
2023-05-25,Hell's Kitchen,5,Thursday,0,Afternoon,9,0,54,3,11,0,2,0,35,114
2023-05-25,Hell's Kitchen,5,Thursday,0,Evening,9,0,18,0,8,0,0,0,17,52
2023-05-25,Hell's Kitchen,5,Thursday,0,Morning,45,0,108,5,20,7,4,1,100,290
2023-05-25,Lower Manhattan,5,Thursday,0,Afternoon,11,1,56,1,4,8,0,0,70,151
2023-05-25,Lower Manhattan,5,Thursday,0,Evening,3,0,14,0,5,4,0,0,12,38
2023-05-25,Lower Manhattan,5,Thursday,0,Morning,32,3,178,5,33,20,2,1,166,440
2023-05-26,Astoria,5,Friday,0,Afternoon,17,0,120,0,11,0,0,0,85,233
2023-05-26,Astoria,5,Friday,0,Evening,14,0,59,0,12,0,0,0,46,131
2023-05-26,Astoria,5,Friday,0,Morning,18,0,122,0,18,0,0,0,69,227
2023-05-26,Hell's Kitchen,5,Friday,0,Afternoon,10,0,53,1,6,3,0,0,21,94
2023-05-26,Hell's Kitchen,5,Friday,0,Evening,6,0,37,0,1,7,1,0,26,78
2023-05-26,Hell's Kitchen,5,Friday,0,Morning,50,0,109,5,19,4,5,1,86,279
2023-05-26,Lower Manhattan,5,Friday,0,Afternoon,15,0,63,2,11,8,0,0,50,149
2023-05-26,Lower Manhattan,5,Friday,0,Evening,3,0,12,0,6,4,0,0,20,45
2023-05-26,Lower Manhattan,5,Friday,0,Morning,34,3,167,3,43,32,2,1,140,425
2023-05-27,Astoria,5,Saturday,1,Afternoon,18,0,72,0,19,0,0,0,80,189
2023-05-27,Astoria,5,Saturday,1,Evening,12,0,54,0,10,0,0,0,53,129
2023-05-27,Astoria,5,Saturday,1,Morning,17,0,97,0,23,0,0,0,85,222
2023-05-27,Hell's Kitchen,5,Saturday,1,Afternoon,3,0,50,0,18,15,0,0,28,114
2023-05-27,Hell's Kitchen,5,Saturday,1,Evening,6,0,36,0,11,16,0,0,31,100
2023-05-27,Hell's Kitchen,5,Saturday,1,Morning,29,0,151,1,28,34,0,0,125,368
2023-05-27,Lower Manhattan,5,Saturday,1,Afternoon,16,1,87,4,12,14,1,1,72,208
2023-05-27,Lower Manhattan,5,Saturday,1,Evening,5,0,20,0,5,3,1,0,25,59
2023-05-27,Lower Manhattan,5,Saturday,1,Morning,50,2,172,3,35,26,2,0,136,426
2023-05-28,Astoria,5,Sunday,1,Afternoon,18,0,96,0,19,0,0,0,71,204
2023-05-28,Astoria,5,Sunday,1,Evening,11,0,63,0,7,0,0,0,39,120
2023-05-28,Astoria,5,Sunday,1,Morning,13,0,103,0,14,0,0,0,77,207
2023-05-28,Hell's Kitchen,5,Sunday,1,Afternoon,17,0,101,0,14,0,0,0,52,184
2023-05-28,Hell's Kitchen,5,Sunday,1,Evening,13,0,37,0,10,0,0,0,29,89
2023-05-28,Hell's Kitchen,5,Sunday,1,Morning,16,0,55,0,9,0,0,0,51,131
2023-05-28,Lower Manhattan,5,Sunday,1,Afternoon,21,0,119,0,14,0,0,0,63,217
2023-05-28,Lower Manhattan,5,Sunday,1,Evening,7,0,28,0,2,0,0,0,18,55
2023-05-28,Lower Manhattan,5,Sunday,1,Morning,26,0,87,0,23,0,0,0,59,195
2023-05-29,Astoria,5,Monday,0,Afternoon,19,0,101,0,28,0,0,0,64,212
2023-05-29,Astoria,5,Monday,0,Evening,10,0,41,0,12,0,0,0,51,114
2023-05-29,Astoria,5,Monday,0,Morning,21,0,73,0,29,0,0,0,67,190
2023-05-29,Hell's Kitchen,5,Monday,0,Afternoon,18,0,81,0,9,0,0,0,60,168
2023-05-29,Hell's Kitchen,5,Monday,0,Evening,6,0,25,0,6,0,0,0,26,63
2023-05-29,Hell's Kitchen,5,Monday,0,Morning,15,0,67,0,8,0,0,0,42,132
2023-05-29,Lower Manhattan,5,Monday,0,Afternoon,34,0,75,0,12,0,0,0,68,189
2023-05-29,Lower Manhattan,5,Monday,0,Evening,13,0,22,0,5,0,0,0,18,58
2023-05-29,Lower Manhattan,5,Monday,0,Morning,30,0,65,0,10,0,0,0,39,144
2023-05-30,Astoria,5,Tuesday,0,Afternoon,15,1,73,0,21,6,0,0,59,175
2023-05-30,Astoria,5,Tuesday,0,Evening,15,0,36,0,7,0,0,0,40,98
2023-05-30,Astoria,5,Tuesday,0,Morning,30,1,114,1,15,11,1,1,92,266
2023-05-30,Hell's Kitchen,5,Tuesday,0,Afternoon,11,0,39,1,6,4,0,0,24,85
2023-05-30,Hell's Kitchen,5,Tuesday,0,Evening,5,0,19,0,6,2,0,0,5,37
2023-05-30,Hell's Kitchen,5,Tuesday,0,Morning,35,1,121,6,20,27,2,1,91,304
2023-05-30,Lower Manhattan,5,Tuesday,0,Afternoon,16,1,63,0,6,6,0,0,44,136
2023-05-30,Lower Manhattan,5,Tuesday,0,Evening,1,0,14,0,3,9,0,0,5,32
2023-05-30,Lower Manhattan,5,Tuesday,0,Morning,31,4,123,7,34,22,5,1,105,332
2023-05-31,Astoria,5,Wednesday,0,Afternoon,9,0,52,1,12,2,0,0,47,123
2023-05-31,Astoria,5,Wednesday,0,Evening,4,0,43,1,3,3,1,0,32,87
2023-05-31,Astoria,5,Wednesday,0,Morning,33,3,134,5,21,12,1,2,91,302
2023-05-31,Hell's Kitchen,5,Wednesday,0,Afternoon,6,1,40,1,7,15,1,1,24,96
2023-05-31,Hell's Kitchen,5,Wednesday,0,Evening,3,0,26,0,0,4,0,0,23,56
2023-05-31,Hell's Kitchen,5,Wednesday,0,Morning,41,2,106,3,16,8,5,1,82,264
2023-05-31,Lower Manhattan,5,Wednesday,0,Afternoon,14,0,45,1,5,3,0,1,35,104
2023-05-31,Lower Manhattan,5,Wednesday,0,Evening,2,2,12,0,2,5,2,0,15,40
2023-05-31,Lower Manhattan,5,Wednesday,0,Morning,43,0,136,3,25,25,2,2,120,356
2023-06-01,Astoria,6,Thursday,0,Afternoon,33,0,148,0,24,0,0,0,126,331
2023-06-01,Astoria,6,Thursday,0,Evening,18,0,85,0,22,0,0,0,60,185
2023-06-01,Astoria,6,Thursday,0,Morning,4,0,31,0,8,0,0,0,24,67
2023-06-01,Hell's Kitchen,6,Thursday,0,Afternoon,22,0,113,0,26,0,0,0,77,238
2023-06-01,Hell's Kitchen,6,Thursday,0,Evening,16,0,76,0,13,0,0,0,61,166
2023-06-01,Hell's Kitchen,6,Thursday,0,Morning,13,0,86,0,11,0,0,0,68,178
2023-06-01,Lower Manhattan,6,Thursday,0,Afternoon,21,0,109,0,24,0,0,0,53,207
2023-06-01,Lower Manhattan,6,Thursday,0,Evening,6,0,32,0,0,0,0,0,17,55
2023-06-01,Lower Manhattan,6,Thursday,0,Morning,28,0,105,0,25,0,0,0,91,249
2023-06-02,Astoria,6,Friday,0,Afternoon,29,0,138,0,38,0,0,0,141,346
2023-06-02,Astoria,6,Friday,0,Evening,31,0,93,0,16,0,0,0,80,220
2023-06-02,Astoria,6,Friday,0,Morning,7,0,25,0,4,0,0,0,20,56
2023-06-02,Hell's Kitchen,6,Friday,0,Afternoon,16,0,108,0,20,0,0,0,86,230
2023-06-02,Hell's Kitchen,6,Friday,0,Evening,13,0,72,0,14,0,0,0,58,157
2023-06-02,Hell's Kitchen,6,Friday,0,Morning,10,0,74,0,11,0,0,0,73,168
2023-06-02,Lower Manhattan,6,Friday,0,Afternoon,21,0,104,0,16,0,0,0,74,215
2023-06-02,Lower Manhattan,6,Friday,0,Evening,7,0,22,0,10,0,0,0,13,52
2023-06-02,Lower Manhattan,6,Friday,0,Morning,20,0,77,0,22,0,0,0,79,198
2023-06-03,Astoria,6,Saturday,1,Afternoon,29,0,154,0,30,0,0,0,115,328
2023-06-03,Astoria,6,Saturday,1,Evening,16,0,81,0,33,0,0,0,62,192
2023-06-03,Astoria,6,Saturday,1,Morning,10,0,52,0,9,0,0,0,25,96
2023-06-03,Hell's Kitchen,6,Saturday,1,Afternoon,17,0,74,0,19,0,0,0,97,207
2023-06-03,Hell's Kitchen,6,Saturday,1,Evening,11,0,76,0,19,0,0,0,53,159
2023-06-03,Hell's Kitchen,6,Saturday,1,Morning,9,0,66,0,20,0,0,0,61,156
2023-06-03,Lower Manhattan,6,Saturday,1,Afternoon,32,0,99,0,16,0,0,0,75,222
2023-06-03,Lower Manhattan,6,Saturday,1,Evening,9,0,21,0,5,0,0,0,19,54
2023-06-03,Lower Manhattan,6,Saturday,1,Morning,25,0,108,0,16,0,0,0,91,240
2023-06-04,Astoria,6,Sunday,1,Afternoon,34,0,150,0,32,0,0,0,126,342
2023-06-04,Astoria,6,Sunday,1,Evening,20,0,78,0,11,0,0,0,69,178
2023-06-04,Astoria,6,Sunday,1,Morning,5,0,23,0,7,0,0,0,17,52
2023-06-04,Hell's Kitchen,6,Sunday,1,Afternoon,15,0,117,0,19,0,0,0,64,215
2023-06-04,Hell's Kitchen,6,Sunday,1,Evening,15,0,50,0,12,0,0,0,47,124
2023-06-04,Hell's Kitchen,6,Sunday,1,Morning,10,0,105,0,13,0,0,0,62,190
2023-06-04,Lower Manhattan,6,Sunday,1,Afternoon,20,0,84,0,17,0,0,0,98,219
2023-06-04,Lower Manhattan,6,Sunday,1,Evening,17,0,47,0,5,0,0,0,16,85
2023-06-04,Lower Manhattan,6,Sunday,1,Morning,22,0,81,0,19,0,0,0,92,214
2023-06-05,Astoria,6,Monday,0,Afternoon,41,0,152,0,37,0,0,0,120,350
2023-06-05,Astoria,6,Monday,0,Evening,18,0,101,0,20,0,0,0,60,199
2023-06-05,Astoria,6,Monday,0,Morning,5,0,30,0,2,0,0,0,9,46
2023-06-05,Hell's Kitchen,6,Monday,0,Afternoon,14,0,96,0,19,0,0,0,99,228
2023-06-05,Hell's Kitchen,6,Monday,0,Evening,14,0,45,0,6,0,0,0,39,104
2023-06-05,Hell's Kitchen,6,Monday,0,Morning,13,0,73,0,24,0,0,0,53,163
2023-06-05,Lower Manhattan,6,Monday,0,Afternoon,28,0,77,0,12,0,0,0,87,204
2023-06-05,Lower Manhattan,6,Monday,0,Evening,6,0,37,0,5,0,0,0,14,62
2023-06-05,Lower Manhattan,6,Monday,0,Morning,31,0,98,0,16,0,0,0,76,221
2023-06-06,Astoria,6,Tuesday,0,Afternoon,35,0,115,0,26,0,0,0,79,255
2023-06-06,Astoria,6,Tuesday,0,Evening,20,0,55,0,17,0,0,0,63,155
2023-06-06,Astoria,6,Tuesday,0,Morning,7,0,13,0,4,0,0,0,12,36
2023-06-06,Hell's Kitchen,6,Tuesday,0,Afternoon,17,0,125,0,17,0,0,0,86,245
2023-06-06,Hell's Kitchen,6,Tuesday,0,Evening,8,0,55,0,11,0,0,0,55,129
2023-06-06,Hell's Kitchen,6,Tuesday,0,Morning,12,0,83,0,16,0,0,0,48,159
2023-06-06,Lower Manhattan,6,Tuesday,0,Afternoon,18,0,99,0,26,0,0,0,77,220
2023-06-06,Lower Manhattan,6,Tuesday,0,Evening,5,0,36,0,5,0,0,0,20,66
2023-06-06,Lower Manhattan,6,Tuesday,0,Morning,33,0,104,0,15,0,0,0,77,229
2023-06-07,Astoria,6,Wednesday,0,Afternoon,22,0,78,0,19,0,0,0,65,184
2023-06-07,Astoria,6,Wednesday,0,Evening,9,0,34,0,14,0,0,0,53,110
2023-06-07,Astoria,6,Wednesday,0,Morning,28,0,90,0,12,0,0,0,70,200
2023-06-07,Hell's Kitchen,6,Wednesday,0,Afternoon,12,0,76,0,15,10,1,1,32,147
2023-06-07,Hell's Kitchen,6,Wednesday,0,Evening,16,0,61,0,8,5,0,0,35,125
2023-06-07,Hell's Kitchen,6,Wednesday,0,Morning,46,0,159,5,20,33,2,1,114,380
2023-06-07,Lower Manhattan,6,Wednesday,0,Afternoon,2,0,8,0,0,3,0,0,11,24
2023-06-07,Lower Manhattan,6,Wednesday,0,Morning,40,0,140,7,14,32,5,2,126,366
2023-06-08,Astoria,6,Thursday,0,Afternoon,42,1,91,2,21,0,4,0,72,233
2023-06-08,Astoria,6,Thursday,0,Evening,22,1,49,6,11,0,3,1,38,131
2023-06-08,Astoria,6,Thursday,0,Morning,33,1,77,3,12,3,3,1,77,210
2023-06-08,Hell's Kitchen,6,Thursday,0,Afternoon,16,0,69,0,9,11,1,1,41,148
2023-06-08,Hell's Kitchen,6,Thursday,0,Evening,5,0,35,3,3,6,2,0,28,82
2023-06-08,Hell's Kitchen,6,Thursday,0,Morning,48,0,164,5,30,29,4,2,111,393
2023-06-08,Lower Manhattan,6,Thursday,0,Afternoon,6,0,41,0,9,8,0,0,44,108
